,task,cosine,rank,top_10,category
81,"('beijing', 'china', 'athens', 'greece')",0.6098279,1,"[('greece', 0.60982794), ('egypt', 0.44302806), ('italy', 0.43233275), ('greek', 0.4259162), ('turkey', 0.4198203), ('armenia', 0.38663635), ('cyprus', 0.38640425), ('germany', 0.38621065), ('macedonia', 0.38383937), ('spain', 0.3774864)]",capital-common-countries
82,"('beijing', 'china', 'baghdad', 'iraq')",0.59594727,1,"[('iraq', 0.59594727), ('afghanistan', 0.5141539), ('syria', 0.50243807), ('iraqi', 0.5020932), ('egypt', 0.46017805), ('saddam', 0.45913437), ('mosul', 0.45211312), ('iraqis', 0.45188734), ('turkey', 0.4430889), ('iran', 0.43887547)]",capital-common-countries
83,"('beijing', 'china', 'bangkok', 'thailand')",0.6643176,1,"[('thailand', 0.66431755), ('thai', 0.48571944), ('cambodia', 0.45566213), ('malaysia', 0.44052595), ('indonesia', 0.4350302), ('bangladesh', 0.42800865), ('myanmar', 0.41570503), ('japan', 0.41311756), ('laos', 0.40320292), ('korea', 0.40086842)]",capital-common-countries
84,"('berlin', 'germany', 'bern', 'switzerland')",0.4182961,1,"[('switzerland', 0.41829607), ('spain', 0.35223803), ('sweden', 0.31866392), ('chile', 0.29479384), ('france', 0.2946349), ('italy', 0.29091638), ('itzerland', 0.2772507), ('denmark', 0.27541023), ('argentina', 0.27162066), ('austria', 0.27026772)]",capital-common-countries
85,"('berlin', 'germany', 'cairo', 'egypt')",0.6271512,1,"[('egypt', 0.62715113), ('egyptian', 0.48303497), ('morocco', 0.48192462), ('libya', 0.46788976), ('greece', 0.462936), ('egyptians', 0.45184308), ('algeria', 0.44745934), ('ethiopia', 0.4388205), ('syria', 0.43748382), ('tunisia', 0.43004575)]",capital-common-countries
86,"('berlin', 'germany', 'canberra', 'australia')",0.5647032,1,"[('australia', 0.5647032), ('australians', 0.5028036), ('tasmania', 0.4843256), ('australian', 0.45513514), ('nsw', 0.4541072), ('berra', 0.44939598), ('queensland', 0.44910187), ('brisbane', 0.42490035), ('denmark', 0.4206777), ('indonesia', 0.4128305)]",capital-common-countries
87,"('berlin', 'germany', 'havana', 'cuba')",0.62309396,1,"[('cuba', 0.6230939), ('haiti', 0.5151577), ('spain', 0.51258016), ('venezuela', 0.50345), ('colombia', 0.4930719), ('guatemala', 0.47933385), ('chile', 0.4672404), ('honduras', 0.46271345), ('bolivia', 0.45216867), ('argentina', 0.45211595)]",capital-common-countries
88,"('berlin', 'germany', 'helsinki', 'finland')",0.6387663,1,"[('finland', 0.63876635), ('finnish', 0.5412191), ('sweden', 0.517994), ('lithuania', 0.4931696), ('estonia', 0.4854739), ('hungary', 0.47614104), ('slovakia', 0.466434), ('denmark', 0.46483153), ('latvia', 0.4501957), ('croatia', 0.44918793)]",capital-common-countries
89,"('berlin', 'germany', 'islamabad', 'pakistan')",0.61175597,1,"[('pakistan', 0.61175615), ('pakistani', 0.4906898), ('karachi', 0.49000818), ('afghanistan', 0.4656572), ('imran', 0.45136783), ('thailand', 0.4436854), ('bangladesh', 0.44359303), ('qatar', 0.4397815), ('nigeria', 0.4346211), ('india', 0.43264276)]",capital-common-countries
90,"('berlin', 'germany', 'kabul', 'afghanistan')",0.62601763,1,"[('afghanistan', 0.6260177), ('afghans', 0.56533617), ('afghan', 0.54577684), ('pakistan', 0.483979), ('taliban', 0.47493106), ('baghdad', 0.46121407), ('nepal', 0.46035123), ('kazakhstan', 0.45623988), ('albania', 0.45420623), ('armenia', 0.44783622)]",capital-common-countries
91,"('berlin', 'germany', 'london', 'england')",0.54646194,2,"[('britain', 0.5672067), ('england', 0.54646194), ('uk', 0.46057865), ('france', 0.45743796), ('scotland', 0.45625407), ('europe', 0.4455101), ('spain', 0.42071742), ('japan', 0.39599973), ('british', 0.3951034), ('sweden', 0.3937471)]",capital-common-countries
92,"('berlin', 'germany', 'madrid', 'spain')",0.6600846,1,"[('spain', 0.6600847), ('france', 0.49441096), ('portugal', 0.48557353), ('italy', 0.48529097), ('argentina', 0.46229625), ('croatia', 0.44692558), ('morocco', 0.4458279), ('switzerland', 0.44101527), ('chile', 0.43092388), ('spanish', 0.4285881)]",capital-common-countries
93,"('berlin', 'germany', 'moscow', 'russia')",0.7040924,1,"[('russia', 0.7040925), ('russian', 0.52311164), ('sweden', 0.51190907), ('poland', 0.5017861), ('russians', 0.48951265), ('ukraine', 0.488), ('putin', 0.4782906), ('switzerland', 0.47008646), ('finland', 0.46380964), ('croatia', 0.46293604)]",capital-common-countries
94,"('berlin', 'germany', 'oslo', 'norway')",0.65814435,1,"[('norway', 0.65814435), ('norwegian', 0.54712045), ('sweden', 0.5174291), ('denmark', 0.5013093), ('switzerland', 0.46746734), ('austria', 0.45983124), ('finland', 0.44654107), ('slovenia', 0.4382814), ('netherlands', 0.43705094), ('slovakia', 0.43665665)]",capital-common-countries
95,"('berlin', 'germany', 'ottawa', 'canada')",0.53694135,1,"[('canada', 0.53694135), ('ontario', 0.4747177), ('saskatchewan', 0.46506834), ('canadians', 0.45714316), ('canadian', 0.44613263), ('quebec', 0.4432651), ('manitoba', 0.43473172), ('winnipeg', 0.4318056), ('australia', 0.4304758), ('alberta', 0.42133132)]",capital-common-countries
96,"('berlin', 'germany', 'paris', 'france')",0.65427864,1,"[('france', 0.6542787), ('french', 0.43171516), ('spain', 0.42958844), ('switzerland', 0.42897004), ('europe', 0.4251766), ('italy', 0.40620723), ('greece', 0.39601955), ('belgium', 0.37724853), ('japan', 0.37564224), ('australia', 0.36988065)]",capital-common-countries
97,"('berlin', 'germany', 'rome', 'italy')",0.57606584,1,"[('italy', 0.57606584), ('spain', 0.46074054), ('greece', 0.45849586), ('france', 0.4501165), ('romania', 0.4087937), ('switzerland', 0.4052092), ('japan', 0.3971341), ('austria', 0.39310715), ('brazil', 0.38101712), ('poland', 0.37579367)]",capital-common-countries
98,"('berlin', 'germany', 'stockholm', 'sweden')",0.67435306,1,"[('sweden', 0.6743532), ('swedish', 0.5175985), ('denmark', 0.49996307), ('switzerland', 0.48804936), ('norway', 0.4811073), ('finland', 0.46884122), ('scandinav', 0.44305217), ('scandinavian', 0.43737048), ('serbia', 0.42282304), ('swed', 0.42143238)]",capital-common-countries
99,"('berlin', 'germany', 'tehran', 'iran')",0.6658471,1,"[('iran', 0.66584724), ('iranian', 0.5652409), ('iranians', 0.5253721), ('persia', 0.46319285), ('russia', 0.4571501), ('pyongyang', 0.45081526), ('armenia', 0.44718787), ('riyadh', 0.44545996), ('kazakhstan', 0.44514915), ('qatar', 0.43629754)]",capital-common-countries
100,"('berlin', 'germany', 'tokyo', 'japan')",0.67853445,1,"[('japan', 0.67853457), ('japanese', 0.4969732), ('thailand', 0.45826787), ('china', 0.4570973), ('italy', 0.44348055), ('indonesia', 0.43997535), ('korea', 0.43335852), ('france', 0.42363727), ('spain', 0.4214674), ('taiwan', 0.4203053)]",capital-common-countries
101,"('berlin', 'germany', 'athens', 'greece')",0.66243106,1,"[('greece', 0.662431), ('greeks', 0.475862), ('italy', 0.4632487), ('greek', 0.45853722), ('spain', 0.44506612), ('serbia', 0.4400298), ('albania', 0.4379163), ('armenia', 0.43553117), ('macedonia', 0.43238682), ('hungary', 0.43228808)]",capital-common-countries
102,"('berlin', 'germany', 'baghdad', 'iraq')",0.6153436,1,"[('iraq', 0.61534363), ('iraqi', 0.5480148), ('iraqis', 0.5312598), ('saddam', 0.5105992), ('afghanistan', 0.4968195), ('syria', 0.48211288), ('greece', 0.46313778), ('spain', 0.46175605), ('serbia', 0.459511), ('morocco', 0.45663437)]",capital-common-countries
103,"('berlin', 'germany', 'bangkok', 'thailand')",0.7093669,1,"[('thailand', 0.7093671), ('cambodia', 0.52661717), ('thai', 0.5196667), ('indonesia', 0.49526778), ('laos', 0.48998934), ('malaysia', 0.4644825), ('myanmar', 0.4500298), ('korea', 0.44870278), ('japan', 0.44499898), ('greece', 0.44078168)]",capital-common-countries
104,"('berlin', 'germany', 'beijing', 'china')",0.6472633,1,"[('china', 0.6472633), ('japan', 0.5130671), ('chinese', 0.46098846), ('thailand', 0.4564267), ('russia', 0.45172143), ('australia', 0.44962138), ('korea', 0.44660434), ('ijing', 0.44487783), ('taiwan', 0.43065247), ('indonesia', 0.42824024)]",capital-common-countries
105,"('bern', 'switzerland', 'cairo', 'egypt')",0.55346006,1,"[('egypt', 0.55346006), ('tunisia', 0.4585082), ('istanbul', 0.44652596), ('libya', 0.44134954), ('ethiopia', 0.44057518), ('morocco', 0.4341691), ('algeria', 0.4264626), ('moscow', 0.4248422), ('armenia', 0.42166188), ('egyptian', 0.41876918)]",capital-common-countries
106,"('bern', 'switzerland', 'canberra', 'australia')",0.5084687,1,"[('australia', 0.5084687), ('tasmania', 0.49962592), ('brisbane', 0.45946088), ('berra', 0.43392015), ('australians', 0.43307388), ('denmark', 0.42945018), ('melbourne', 0.42639127), ('mongolia', 0.4222605), ('nsw', 0.41937917), ('finland', 0.41620907)]",capital-common-countries
107,"('bern', 'switzerland', 'havana', 'cuba')",0.5802727,1,"[('cuba', 0.58027273), ('haiti', 0.48386455), ('bolivia', 0.44421208), ('bulgaria', 0.43591872), ('venezuela', 0.432914), ('colombia', 0.43258175), ('moscow', 0.42996988), ('estonia', 0.4258365), ('croatia', 0.42378503), ('nicaragua', 0.42205167)]",capital-common-countries
108,"('bern', 'switzerland', 'helsinki', 'finland')",0.62461007,1,"[('finland', 0.62461007), ('estonia', 0.52303475), ('finnish', 0.5225613), ('lithuania', 0.49593458), ('sweden', 0.49484754), ('copenhagen', 0.46138737), ('latvia', 0.46008274), ('moscow', 0.45518976), ('denmark', 0.4542044), ('stockholm', 0.45319483)]",capital-common-countries
109,"('bern', 'switzerland', 'islamabad', 'pakistan')",0.5691537,1,"[('pakistan', 0.5691537), ('karachi', 0.50675106), ('pakistani', 0.47296852), ('kabul', 0.46287712), ('riyadh', 0.44339836), ('delhi', 0.4418435), ('tanzania', 0.43992442), ('mongolia', 0.4390019), ('mumbai', 0.4369472), ('estonia', 0.4355748)]",capital-common-countries
110,"('bern', 'switzerland', 'kabul', 'afghanistan')",0.5439785,1,"[('afghanistan', 0.5439785), ('afghans', 0.495456), ('afghan', 0.4827457), ('kazakhstan', 0.47559485), ('pakistan', 0.46592563), ('islamabad', 0.45969957), ('baghdad', 0.4569171), ('armenia', 0.44986984), ('bulgaria', 0.44044897), ('mongolia', 0.4396783)]",capital-common-countries
111,"('bern', 'switzerland', 'london', 'england')",0.4410323,2,"[('britain', 0.44656718), ('england', 0.4410323), ('germany', 0.42331934), ('france', 0.41095597), ('sweden', 0.40642208), ('russia', 0.40536585), ('uk', 0.40445432), ('europe', 0.3922232), ('scotland', 0.39089394), ('poland', 0.3890959)]",capital-common-countries
112,"('bern', 'switzerland', 'madrid', 'spain')",0.54269475,1,"[('spain', 0.5426948), ('italy', 0.47660154), ('germany', 0.4722707), ('barcelona', 0.4679289), ('france', 0.46721122), ('croatia', 0.4564382), ('belgium', 0.44627985), ('sweden', 0.4419281), ('portugal', 0.44095218), ('argentina', 0.4371493)]",capital-common-countries
113,"('bern', 'switzerland', 'moscow', 'russia')",0.6299737,1,"[('russia', 0.62997365), ('poland', 0.4987913), ('russian', 0.49636385), ('finland', 0.48439774), ('sweden', 0.47802165), ('russians', 0.4717852), ('siberia', 0.467899), ('germany', 0.46481374), ('ukraine', 0.4603774), ('kremlin', 0.4557402)]",capital-common-countries
114,"('bern', 'switzerland', 'oslo', 'norway')",0.59582025,1,"[('norway', 0.59582025), ('sweden', 0.49341124), ('finland', 0.48218203), ('denmark', 0.48088288), ('norwegian', 0.47748697), ('stockholm', 0.46851605), ('helsinki', 0.46418992), ('copenhagen', 0.46137303), ('austria', 0.4551857), ('poland', 0.44630364)]",capital-common-countries
115,"('bern', 'switzerland', 'ottawa', 'canada')",0.481893,2,"[('winnipeg', 0.48362905), ('canada', 0.481893), ('ontario', 0.4799354), ('montreal', 0.45705998), ('toronto', 0.4547722), ('saskatchewan', 0.45171344), ('quebec', 0.4470434), ('calgary', 0.44280067), ('edmonton', 0.43448782), ('finland', 0.43006057)]",capital-common-countries
116,"('bern', 'switzerland', 'paris', 'france')",0.558338,1,"[('france', 0.558338), ('germany', 0.4331712), ('belgium', 0.41617024), ('poland', 0.41013688), ('geneva', 0.40525258), ('russia', 0.40089133), ('italy', 0.3930994), ('luxembourg', 0.3885549), ('finland', 0.38386428), ('europe', 0.3803688)]",capital-common-countries
117,"('bern', 'switzerland', 'rome', 'italy')",0.54230833,1,"[('italy', 0.5423083), ('germany', 0.4637271), ('romania', 0.44189814), ('poland', 0.43867496), ('greece', 0.4315655), ('france', 0.42768955), ('austria', 0.42731333), ('russia', 0.4218817), ('belgium', 0.40385506), ('bulgaria', 0.40328524)]",capital-common-countries
118,"('bern', 'switzerland', 'stockholm', 'sweden')",0.6141095,1,"[('sweden', 0.6141095), ('finland', 0.50059915), ('denmark', 0.48288292), ('norway', 0.46780074), ('swedish', 0.46700898), ('estonia', 0.45465943), ('poland', 0.45067433), ('copenhagen', 0.44423714), ('bulgaria', 0.44287786), ('helsinki', 0.44253376)]",capital-common-countries
119,"('bern', 'switzerland', 'tehran', 'iran')",0.599346,1,"[('iran', 0.5993461), ('iranian', 0.5178737), ('moscow', 0.5114631), ('iranians', 0.4968269), ('russia', 0.4766204), ('kazakhstan', 0.47410062), ('pyongyang', 0.46431032), ('riyadh', 0.46315014), ('armenia', 0.45618254), ('azerbaijan', 0.45288786)]",capital-common-countries
120,"('bern', 'switzerland', 'tokyo', 'japan')",0.591782,1,"[('japan', 0.59178203), ('germany', 0.4460886), ('taiwan', 0.44405007), ('finland', 0.4436643), ('shanghai', 0.4434681), ('moscow', 0.43970677), ('seoul', 0.42976132), ('russia', 0.42583534), ('poland', 0.42314693), ('italy', 0.42314428)]",capital-common-countries
121,"('bern', 'switzerland', 'athens', 'greece')",0.5908795,1,"[('greece', 0.59087944), ('bulgaria', 0.480044), ('armenia', 0.4562115), ('serbia', 0.45502153), ('italy', 0.45357037), ('lithuania', 0.453029), ('germany', 0.45273742), ('poland', 0.4458457), ('estonia', 0.4445931), ('istanbul', 0.44345725)]",capital-common-countries
122,"('bern', 'switzerland', 'baghdad', 'iraq')",0.5286703,1,"[('iraq', 0.5286703), ('kabul', 0.49763715), ('iraqis', 0.4838315), ('bulgaria', 0.4786697), ('iraqi', 0.47064587), ('serbia', 0.46875653), ('istanbul', 0.46270576), ('afghanistan', 0.4613874), ('damascus', 0.45738524), ('beirut', 0.456535)]",capital-common-countries
123,"('bern', 'switzerland', 'bangkok', 'thailand')",0.61921275,1,"[('thailand', 0.61921287), ('cambodia', 0.4940655), ('laos', 0.4698655), ('jakarta', 0.46187028), ('bulgaria', 0.46044463), ('istanbul', 0.45650756), ('mongolia', 0.45345423), ('uganda', 0.44793108), ('belgium', 0.4471372), ('kazakhstan', 0.4450493)]",capital-common-countries
124,"('bern', 'switzerland', 'beijing', 'china')",0.5411082,1,"[('china', 0.5411082), ('moscow', 0.49265084), ('shanghai', 0.4813076), ('japan', 0.4747272), ('russia', 0.4745023), ('mongolia', 0.46171293), ('taiwan', 0.45980513), ('tokyo', 0.45928514), ('ijing', 0.4547052), ('germany', 0.44941336)]",capital-common-countries
125,"('bern', 'switzerland', 'berlin', 'germany')",0.6027927,1,"[('germany', 0.60279274), ('poland', 0.49757653), ('belgium', 0.48310676), ('sweden', 0.47051248), ('austria', 0.4677698), ('finland', 0.46736), ('denmark', 0.46702513), ('moscow', 0.4588055), ('estonia', 0.4570117), ('italy', 0.44845533)]",capital-common-countries
126,"('cairo', 'egypt', 'canberra', 'australia')",0.5479012,1,"[('australia', 0.5479013), ('tasmania', 0.46925), ('australians', 0.4677675), ('berra', 0.43832728), ('australian', 0.43080238), ('queensland', 0.42115644), ('perth', 0.4179179), ('indonesia', 0.40575808), ('malaysia', 0.4010997), ('nsw', 0.40029922)]",capital-common-countries
127,"('cairo', 'egypt', 'havana', 'cuba')",0.62916887,1,"[('cuba', 0.62916887), ('venezuela', 0.5014315), ('haiti', 0.49995354), ('colombia', 0.47695464), ('spain', 0.47335875), ('argentina', 0.46731097), ('nicaragua', 0.4627619), ('cuban', 0.45344418), ('guatemala', 0.4504115), ('portugal', 0.4490722)]",capital-common-countries
128,"('cairo', 'egypt', 'helsinki', 'finland')",0.6555499,1,"[('finland', 0.6555499), ('estonia', 0.520703), ('finnish', 0.5196255), ('iceland', 0.50163853), ('lithuania', 0.4740905), ('hungary', 0.4641064), ('sweden', 0.45977974), ('norway', 0.44932476), ('denmark', 0.44838843), ('ukraine', 0.44113636)]",capital-common-countries
129,"('cairo', 'egypt', 'islamabad', 'pakistan')",0.6142599,1,"[('pakistan', 0.61426), ('afghanistan', 0.48574093), ('bangladesh', 0.48478588), ('india', 0.4759594), ('pakistani', 0.46113205), ('malaysia', 0.45153338), ('nepal', 0.44032753), ('karachi', 0.43620712), ('indonesia', 0.43153462), ('thailand', 0.4281801)]",capital-common-countries
130,"('cairo', 'egypt', 'kabul', 'afghanistan')",0.65327,1,"[('afghanistan', 0.6532701), ('afghan', 0.5862028), ('afghans', 0.5526772), ('pakistan', 0.48052642), ('bangladesh', 0.47514278), ('nepal', 0.47323456), ('iran', 0.45791098), ('armenia', 0.44765517), ('uzbek', 0.44498727), ('somalia', 0.4325472)]",capital-common-countries
131,"('cairo', 'egypt', 'london', 'england')",0.53667945,1,"[('england', 0.53667945), ('britain', 0.5170492), ('uk', 0.42144105), ('british', 0.40093324), ('scotland', 0.3980229), ('india', 0.3891644), ('france', 0.37490913), ('germany', 0.37224552), ('italy', 0.37083173), ('ireland', 0.37064993)]",capital-common-countries
132,"('cairo', 'egypt', 'madrid', 'spain')",0.6206127,1,"[('spain', 0.6206127), ('italy', 0.486064), ('portugal', 0.48408145), ('argentina', 0.47201654), ('france', 0.43642393), ('germany', 0.4247518), ('croatia', 0.42034578), ('barcelona', 0.40668377), ('brazil', 0.40215817), ('morocco', 0.3988843)]",capital-common-countries
133,"('cairo', 'egypt', 'moscow', 'russia')",0.6761361,1,"[('russia', 0.676136), ('ukraine', 0.52667904), ('russian', 0.50894994), ('kremlin', 0.4807733), ('putin', 0.473126), ('finland', 0.464662), ('poland', 0.46439707), ('germany', 0.46267685), ('russians', 0.45611843), ('iran', 0.45394817)]",capital-common-countries
134,"('cairo', 'egypt', 'oslo', 'norway')",0.6501245,1,"[('norway', 0.6501245), ('norwegian', 0.51677555), ('iceland', 0.4790037), ('denmark', 0.4630844), ('finland', 0.4351539), ('sweden', 0.4334816), ('austria', 0.40624183), ('bulgaria', 0.39508334), ('estonia', 0.39001626), ('ukraine', 0.38868392)]",capital-common-countries
135,"('cairo', 'egypt', 'ottawa', 'canada')",0.5305112,1,"[('canada', 0.53051126), ('ontario', 0.4971817), ('edmonton', 0.45183167), ('quebec', 0.44346833), ('alberta', 0.4408673), ('canadians', 0.43497086), ('winnipeg', 0.4161409), ('norway', 0.40697262), ('saskatchewan', 0.4063613), ('canadian', 0.40618056)]",capital-common-countries
